id	text	label
3603	us : school teachers too white  say anti-whites	1
9767	kikes are not white they are semites - arab blood	2
20969	I wish my grass was emo... So it could cut itself.	1
5531	white power baby	2
7411	yall trying to join my clan on call of duty ? ?	0
13383	interesting that you attract white suprmacy to all white people .	0
13981	- 15 year old white danish girl blinded by african muslims in racially motivated hate crime ( video )	1
4412	super cuck telling white people they're intimating .	2
11878	unlike the yankees who hate the russian people collectively  we have no hate for anyone in amerika  jus	1
969	" 2 components comprise dem  "" white privilege "" "" bs : ( 1 ) "" "" blacks have lower social functioning "" "" ( 2 ) "" "" cause of ( 1 )= slavery . "" "" both = racist bullsh * t """	0
14552	still annoying that so many articles about him mention alt-right .	0
8096	so you hate black people ?	0
6734	all the jews must die in order for the white race to survive !	2
7451	"  "" those are carter wingfields boys . those are our guns . the guns of white men who mean to be free . # altright # northwestfront # whitepill """	0
10726	my worst enemy human you years na not mar de vo sermoni ? illuminatie will send assassin is you or a genocid of kkk good bay	0
19310	you are just a piece of dog crap yourself dindu nuffin cave beast	2
16199	live thread : southern demographic displacement rally ( greer and travelers rest  sc ): south carolina were her ...	0
18094	now that official position of dem party is : white lives do not matter  couldn't the gop reach out to white voters ?	1
12535	more white tears !	0
2141	better be ready to ban islam # demexit # dnc loves sharia law oppression of women killing women	2
11142	" has that silky smooth voice .  "" huwhite people "" "" """	1
21059	How do you call a car thief that can't drive? A black woman.	1
2911	" same people funding  "" revolutionary abolitionist movement "" "" funding faggots like & . """	2
10523	german and indeed all white race is to be saved from barbarians  even if it involves use of nuclear weapons	1
7193	seems to fully understand that it's not the responsibility of american tax payers to support illegals  pretty simple	1
3180	finns protest against increasing number of non-white invaders | more : via	2
806	unions proudly in solidarity with marriage equality . just say yes !	0
18961	the president can fire special counsel investigator at any time and a new one can be appointed.simple !	0
73	the biggest racist in uk politics - diane i hate whites abbott !	2
19008	unlike cruz  trump isn't a puppet of club for growth and the texas oligarchy . that is decisive on immigration	0
19504	feel for ya man, im native cali, these libturds ruined this state & now want to retire in nice states like yours.theyre a disease. sorrybro	1
6746	america is white america . there is no america without whites dominant .	1
13425	jw is a truth organization not a hate orginzation . islam is all about hate . # arabnotmuslim	2
2385	jews are extremely sneaky ~ a crafty lot	2
1484	kill isis	2
19686	the problem is that people like her, who are naive & ignorant about islam, affect not only their own safety, but everyone else's as well.	1
10197	you're the only independent white person  the others are slaves to jews  iranians  pakistanis  moslems	1
6858	don't be stupid ! ! american classic idiot ! ! !	2
21123	What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis	1
6464	who is he ? ? what hunting people down for ? ? ? ... must be with the kkk this one of yall ? ? ?	0
11098	you people don't understand how much we hate you . we'd elect darth vedar just to spite you .	0
17584	" rt sez the  "" cop hater in chief "" "" the terrorist said i want to kill white people - but obama has a soros narrative to push """	1
11390	christianity isn't supposed to cuck out for babylonian doctrines . there are many christians in the ..	0
12771	this whole optics thing is so ridiculous and stupid . i never realized just how delusional pe	0
20994	Why are black men good at basketball? The whole point is to run, shoot and steal. Oh and their knee grows.	1
12929	you lying pos racist / / /	2
20320	shoot couple of this sand niggers, they will learn quick!	2
13143	anti-white supremacist  the new code word for # antiwhite .	1
14880	" you know for having a  "" high iq "" "" you sure aint very smart and lack logic and reading comprehension . white people dont exist because people are humans and white "" "" people "" "" aint human . you are neanderthal rhesus monkey hybrids """	2
851	where did i say that ? nonsense . i said his call against multi-culturalism . and many of your fellow priests in the us are not white	0
18483	" rt nazi-era german word  "" luegenpresse "" "" makes a comeback """	0
13353	i'm concerned about white cops being targeted by racist black thugs not with what color annie is or if a black man can play james bond !	2
4276	most fake jews and orth jews are white arnt they some say real jews are blk / arab  so what gives ?	0
15283	linking the cops to the rally is lame . paul ryan supports globalization and white genoci	1
3108	charlottesville wasn't about blacks . the main fighting was white on white .	0
2730	what so you have against white males ?	0
12450	instead  all white people are in obama's race database ...	1
13685	they eat white babies too	1
14880	" you know for having a  "" high iq "" "" you sure aint very smart and lack logic and reading comprehension . white people dont exist because people are humans and white "" "" people "" "" aint human . you are neanderthal rhesus monkey hybrids """	2
975	" and your  "" white "" "" race is not pure  racial intermixing has been occurring for millenia . see hellenism """	2
5531	white power baby	2
13618	swiss blogger sentenced to six months in jail for question the ' six million ' via	0
7748	fact : adl was founded by a jew that raped and murdered a white child.even left wing wikipedia says they're a front to promote israel . # zog	2
11996	you can be racist  hispanic  and republican .	0
20154	goodbe independantget a real job, pay your taxes and stop living off others.	1
2810	yo  c'mon back you little illegal aliens . we still got lots of us-born suckers we can smash out of line to make room	1
5955	fraternities : one of the last bastions of white identity : rt :	0
16333	squaaaaaaaaad : kkk alive and well white brother hood unite ku klux klan	2
9622	gop shifting on immigration via	0
1326	fox news poll : trump widens lead in gop race  clinton-sanders tightens | fox news |	0
20703	can anyone explain to me why we aren't using nukes, its the only solution	1
15055	can you give us examples of some of these more equal societies that have less crime ? any that are not white or asian in particular ?	1
5590	you're not going to be getting ( or winning ) a civil war 2.0 in the near future . the much more productive path for the south is to focus on localism and survival . none of the appalachian or southern movements are capable of winning a shooting war with the federal gov't  not	0
13751	western asia was white .	0
4512	throw political correctness outthe window.if your a illegal alien  black punk  white trash  orradical that's you !	2
9542	can't wait to hear them wail when someone they loved ones is raped or killed by one of their pet non whites !	2
12919	you can get your white devil @ $ $ out of islam . you train hoppin weirdo . ur a typical whiteman . typical entitled white privilege	2
4709	" really disgusting the way white supremacist think tanks normalize racist immigration policies as  "" modern "" "" and "" "" working for america "" "" """	1
12461	isn't black and being a cop hater and fkkn race hustler that he is  will only promote cop on black or white on black grievances .	2
13822	would the wall keep out white supremacists ?	0
15847	: serious people realize that this union has to be dissolved . the choice is secession  submission  or revolution . what's i ...	0
4173	if cruz announces fiorina as vp  can you imagine those two faces campaigning all over out country ? that / face 2016	0
19232	dwath will never come soon enough for a filthy piece of fucking trash like you	2
12205	according to james michener in the covenant there were virtually no indigenous people in southern africa when the dutch arrived in the 16th century .	0
12903	yall stupid white people gave it to us	2
19501	how easy it is to get a background from someone with no background that lives in a mud hut, lmao!	1
13207	countries like india must insist on refund of this stolen money and take action against opec .	0
5472	we're going to destroy the white race and there's nothing you can do about it	2
616	no  they are corporate run via contracting through private farmers . they are still gmo	0
3288	if three psycho moozlims can cause a bloodbath like this  what will happen if they launch another attack on america ? god protect the usa !	2
7236	that's right i forgot  jews infest every white nation and cause trouble .	2
19232	dwath will never come soon enough for a filthy piece of fucking trash like you	2
3810	" rt the ignorant claims of race being a social-construct are made by those that also whine incessantly about the myth of  "" white privilege "" "" """	0
6910	he knows all this stuffs.swamyji just wanna indicate to bjp rss wallah that hes doing something they wud interest in	0
17915	i hope you all die in a fire that you inbred morons built	2
17597	" what should say :  "" to violent  radical anti-white fanatics who are corrupted by jewish propaganda  know this : your days are numbered . "" "" """	2
20447	those pardons can be easily overturned! get them out of here.	1
13266	german antifa call for the rape and genocide of ethnic germans | read more : via	1
18438	"  "" white live metter "" "" how about learn how to spell and propper grammar .. trailer trash ... """	2
397	fishy holohoax : jews drowned in the bug river ( nov . 1942 ): jews not gassed ( or electrocuted or steamed to deat ...	2
4887	arguing with white ignorant who thinks white mass murderer can not be terrorist is just waste of time .	1
15003	anti-white jew comedian louis ck jokes about child molestation on saturday night live # withjewswelose	2
14998	another white male kills in historic numbers .	1
913	yes .. of ukrainians and germans  both led by the usual suspects !	0
2011	' holocaust ' debate / comments / news french comic dieudonne at europe rights court over robert faurisson : fr ...	0
20071	you're such a stupid nigger that you don't even know what pseudo means.	2
12985	" retweeted political islam ( ): the islamic doctrine of kafir hate .  "" allah  kill the despicable ... """	0
8146	the end result of racial diversity is latin america : peasants driven by race hatred  doing slave labor 4 oligarchs	2
1394	i looked at your pics to . and im glad your proud to be white   but i hope you dont like it to the point that you will divide . i didnt know whites went through slavery and i didnt know that white people systematically have had legislature to oppress them as a people	0
11075	wow ! how racist can a person be ? ! i love # diamondsandsilk you tell him !	0
15482	the kkk . how old does my little boy need to be to join ?	1
21342	That place was infested with black people .	1
21423	She always wears such revealing clothing and flirts with all of these guys when we ' re out . It ' s just gross and dangerous . I ' m not saying that a person deserves to be raped , but . . . 	1
15911	as a true pro-white who refers to white people as inbred trash  you need to listen to my advice on how	1
6928	hillary loves the white hoods .	0
11764	since 1973  the racial breakdown of total abortions has been 50.2 % non-hispanic white  49.8 % non-white	0
8650	dems before election : i hate alabama they are all backwoods rednecks who want to kill gays and blacks	0
9761	jews have aipac  splc and the adl . why is it white europeans can't have the alt-right ?	1
19612	"black folks elected doug jones."""" they're gonna be mighty disappointed when all they get for it is rights for three legged, gay martians and their interests passed over for those of white, rich leftist stockholders in the northeast."	1
3024	amazon's jeff bezos announces $ 2 billion investment in india	0
6957	i don't defend hate  violence by anyone  be it jew  christian  muslim etc	0
8722	happy # easter and happy birthday to adolf # hitler	1
19962	no wonder the muslim men lose their minds. they see burqua's all the time. come to the west and see lots of skin.	1
4599	white power ! 88	1
10133	white nationalism is gay tho	2
5472	we're going to destroy the white race and there's nothing you can do about it	2
5210	men from the levant can be white . the black man with extensions exists b / c black ppl are	0
13219	didnt they know god showed himself 2 daniel hair like pure wool ! ! jesus said u see me  u hav seen god the father sounds black 2 me	0
14853	" rt andrew  "" weev "" "" auernheimer revealed : the ' white nationalist ' who is not white  sysadmin for the daily stormer & covered for by andrew anglin . """	0
7422	you don't even need to make consensus . just throw 3 bjp mla out and u all remain r same .	0
10615	i'm from the south  and i'm sorry but white identity > southern identity	1
12496	kill these people	2
15979	democracy gives your enemies a seat at the table . with tribal politics inflicted on whites by jews we need new way .	2
962	"  "" white flight . "" "" nice jew euphemism for us fleeing their invading hordes of non white pets . """	2
4416	taliban : pink balloons ' western tools against islam '	0
21182	How black mothers keep their children from biting their nails? they make them wear shoes	1
1111	72 % agree the govnt has been too intrusive # rfra # standforrfra # livefaithfullync	0
3933	all the muslims and muslim apologists on twitter right now are disgusting .	2
5198	maga multiculturalism is an identity . an anti-white identity .	0
10180	yes you must be one of them white supremacists	0
16769	admit jews aren't white and they're the ones behind white genocide	2
3835	# dayafterchristmas in america during the current year . join the # altright  white people . # malls	1
11547	i dont live in the west and i will never do  there is nothing better than living in a true muslim country	0
16011	exactly right . your only racist if your white . believe me they hate us more than we hate them !	1
15399	retweeted the aa agenda ( ): he's a gay transvestite white ...	1
18100	ok let the record show you won't say you love white people and white lives matter .	1
20673	deport the invading islamic barbarians!!!	2
12096	" rt arabs and muslims actually tell the truth about the jews and their nation-wrecking agendas  unlike our cucked out puppet  "" political leaders "" "" """	2
12332	filthy muslims don't kill people  filthy cars kill people ?	2
12143	' religious liberty does not include political islam . ' # july4 # independenceday # cair	1
13496	no such thing as british muslim its just plain old murdering muslim thanks .	2
19392	you are a sick, poor excuse for a human being. the sludge on the bottom of a garbage can. shameful.	2
9695	i'll be live tonight on renegade broadcasting with - show starts at 8 pm est . topics : npi   alt right	0
17499	you really hate white people don't you ?	0
17271	that doesn't matter  look at what has happened  and look at people trying to undo the damage .	0
9537	but you are definitely right to point out his jewishness . pretending to be white is essential to his self serving anti-white scam .	2
5011	gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals	1
6812	by not taking a bold and open stand for white america we ensure ourselves the chains the jews make 4 us !	1
7705	christianity and the west in general is cucked by islam  it's pathetic .	2
5216	moscow bans george soros funds as threat to security via # withjewswelose	1
9259	you guys must have pretty miserable penises to hate blacks that much .	2
12543	muhammad . the example for 1.7 billion muslims . a rapist  warlord and devil . let us not import more islam . # nomore	2
4366	real # unemployment at 15 % - this corrupt system has no desire to improve the lives of the # workingclass -	0
11129	" 4 /  "" ... however  when violence crosses racial lines it does so in a very unequal manner . "" "" """	0
19270	thank merkel for allowing 3rd world muslim savages to come to germany	2
18079	no new deal rt : communism in america ! thanks to obama's personal wish list.the end to white america	1
15455	taking jobs off of america's wetbacks	2
15978	demand is more so does it make sense ntto produce domestic gas and depend only on imports ? wont that hit the inflatn	0
8384	" and you think jews aren't  "" white "" "" ? i don't understand . don't """	0
9934	shri venkateswara ( balaji ) temple  birmingham  united kingdom is a beautiful & very famous temple . # hinduismabroad	0
14168	dual-citizen natalie portman questions centrality of fake jewish holocaust narrative	2
18419	you sure you want to go there ? in nine years  we went from shooting guys into low earth orbit to dropping them on the face of the moon . we really like challenges .	0
17131	my traps help save the white race	1
6795	black supremacist arrested for threatening to kill all white people in the town | read more : via	1
9819	new black panther party got suspended for posting about jews . dont worry  anti-white hate and threats of violence is still allowed on the platform .	1
1637	she's a jew convert.the worst type.jews hate white people .	2
19810	that's going to do a lot. time for a round up, start with the lawyers who represent this filth when they get arrested.	1
15005	antifa - doesn't know how to build  only how to destroy .	0
16155	it would have a massive downstream effect . far larger than the whole gamergate episode	0
236	: islam is not a race ? obama white house wants to change that	0
4862	and here i am saddled with white evangelicals and mormons and god knows what other assorted vanilla-ass trailer trash demos that vote gop .	2
20184	no god damned amnesty to any illegal aliens	1
20090	they're computer geeks who couldn't get white girlfriends in college so they're nigger lovers now .	2
13093	: rhode island governor-elect to rescind immigration enforcement order # afire # tcot # p2	0
7506	" rt white guilt is coming into play with white players wanting to look  "" woke "" "" and black players supporting him just because he's black ! """	1
20321	may god bring comfort and healing to these family members. why were these illegals given driver's licenses.to vote! deport!!!	1
20683	no, as usual the world depends on america to foot the bill for everything !!..no more !	1
681	rules expressly contain secular exceptions  allowed referrals for many reasons not in the rules . alito # scotus	0
5593	your alt-right brand is pushing the deep state / wapo / nyt / ny . that is trump's game . love it or hate it -	0
10341	31 - yr-old female beaten  tortured  set on fire . suspect i did it  i hate all white people	2
6001	how do people not have boar sausage pouring out of their freezers ?	0
16170	jesus was a jew  you fucktards ! you're going to endure the great white throne judgment and not stand condemned  you whoremongers ?	2
14227	hitler was germany  germans shall rise again !	1
6985	i'm white and jewish  can i join your party ? oh that's right neither of those are qualifiers to be american . # maga brother	1
16476	was not with the cuck knight . he was separate	0
15407	salient points of speech by hon'ble prime minister  shri narendra modi addressing public meetings at tinsukia  ...	0
11926	where would the world be without white people ? it's a wonderful race ! # wpww # whitepride # europe # heritage	1
11349	be afraid  exultant greek neo-nazis warn rivals - yahoo ! news canada via	0
2519	rather like studying palestinian history . i fear .	0
6015	i definitely am proud of being a white man and a brother in the superior aryan race .	1
9275	"  "" : uk muslim texted  "" "" i'm going to go jew bashing  "" "" then beat up a jew "" "" # isis # muslims """	2
10209	"  "" i stand fer the confederacy but i hate you racist white people ! "" "" """	2
1571	oh you white supremacist you ... wait  what ? oh	0
18619	black man punches white woman	0
20899	THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!	2
12496	kill these people	2
16812	are you sure the guy with the flamethrower was not arrested ?	0
8608	black rasists don't exsist ! white = rasist . black = plague .	2
366	cuckservatives : ben sasse calls out jeff flake	2
20178	this is complete crap ! that 21million could be used to protect our borders.	1
16771	after fifty years of integrated schools  blacks can't compete at the white or asian level in a single school district !	1
17634	1 ) cuckservatism  inc . is a dying movement . all energy is w / alt-right & nationalism	2
11877	unbelievable ! ! ! barbie sold out to islam .	1
15348	of course history books convienently left out the rampaging groups of low life white trash during the war that descended upon	0
15411	saving the white race - is it time yet ? - renegade tribune	1
20998	I’m starving and scared That I might offend Africans because I’m culturally appropriating them	1
9627	hannity is a true racist idiot	0
2004	# hindurise will we wait till # diwali is banned & # navratri cancelled ? ? stupid hindus wake up before it is too late	2
14376	lincoln was afraid that the white racist of that time could not live peacefully with blacks	0
20746	if someone invades the usa im picking up a gun and fighting u r welcome to hide under my bed	1
3417	obama claims he doesn't know the motive of a serial killer who said he wanted to kill whites especially white cops . wow !	0
18229	the northwest front : the no-queers  no-jews  no-mudsharks alternative .	2
16064	hey   the folks at # ows are your worst nightmares : multiculturalist  secular  far-left  gender-queer  egalitarian .	2
20007	if this little shit protest was about jews - you would need the - when i think of - i think of lice	1
7049	jews say whites should love their own demise . for whites to love white life is to hate their own demise . that is hate	1
28	ahmad javed appointed as the next ambassador of india to the kingdom of saudi arabia .	0
9520	black hood is the new white hood . no difference . neither can handle speech you dont agree with . i cant wait to see one of your little cowards . bam ! in the face .	1
11159	" radix journal   etc . get called  "" moderate . "" "" they've attracted a ton of people . pat buchanan has  too """	0
16772	agreed . : anyone who supports # amnesty for foreign illegal invaders should move themselves south of the border .	1
19672	who cares if hes illegal. these people are savages. its no wonder mexico is a shithole country	2
5430	this will stop when antifa types start serving jail and prison time for this stuff .	0
11045	white resistance increases as minority status looms # swrm # white via	1
2391	juggalos are preferable to the alt lite	2
10284	" so loving ones own people is  "" white supremacy "" "" ! ? """	0
14209	he saw a movie where white people were nice and darkies wanted to kill a midget and now he must make a stand	2
20842	People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... # MAGA # Trump # # GabFam	2
3571	they accept ' latinos  gays  blacks  asians etc for trump ' but white identity is just too racist	1
7763	gee i wonder why . why dont you tell us more about how ( ( ( you ) ) ) hate all white people ?	1
564	liars and killer daubed on holocaust memorial day poster : liars and killer daubed on holocaust memoria ...	0
19608	27 years later after millions and their sponsored hordes have already been given citizenship	1
45	hamas is the only one who lies and all those like hamas . the only gobels are those who believe hamas .	2
13785	white patriots should demonstrate at anti white politicians rallies  hold signs exposing their anti white actions !	1
13312	how i hate the cucks !	2
7917	its about money  not christian love cost # refugee family $ 257481+ welfare + food stamps	1
4883	arab allies have no wish to support washington's ' game ' in # syria # isil	0
17138	nato exists to counter russian aggression and is necessary . europe is outnumbered . # tcot # nrx # altright	0
18990	this human ( not sure actually ) is vile racist pond scum	2
3568	there were two classes : white and bl	0
15315	muslim who slashed ny cop w / cleaver deemed not a terror threat after ... by via	1
7881	in too deep by kodak black # np on vs x x x . do what we say or u die	0
21318	why are aspirins white ? because they work	1
19900	absolutely correct niggers are stupid fn baboons!!!	2
10302	# cpac2014 has jumped the shark . i pray this will lead people to realize that there is no hope in washington dc .	0
19343	hitler would have never sacrificed one of his own people to a turkish dog.	1
7971	more diversity in america : white couple brutally beaten by racist negroes for no reason | via	2
5217	mr president  white race is in danger  do not delay  wipe out china & north korea ; they r hand in glove	2
8667	doesnt matter  the j-media will just make up some lie about him and hammer it until all the cucks disavow .	2
3764	" ' holocaust ' debate / comments / news yet another fake  "" antisemitic ' effort by a racist supremacist jew : here ... """	2
602	my father is a victim of political conspiracy  our work for bjp is costing my father's career . cong govt is threatening us	0
3959	apparently laws emanate from the white house now  says	0
12107	" tell the parents  "" it takes more than one child per couple to save the white race . "" "" """	1
17592	" there are indeed some  "" differences "" "" : steve bannon called jared kushner a cuck and globa """	2
2293	i  am white aryans and christian viking from finland nokia.happy summer white alaska.america and canada . sieg heil 88 .	1
1040	" there is no such thing as  "" white people "" "" """	0
15758	" rt yeah seriously  beefs aside with the  "" mainstream "" "" has never been anything more than a cartel of mass media outlets """	0
6663	. communist jews created a mind virus that's infecting and killing off the white race	1
16297	radical extremist # jew writer for promotes # genocide against white americans . quite typical .	2
9346	" rt media  academia  etc . have spent decades loading the  "" racist "" "" slur so # cnnblackmail would be possible . now they wield doxing as a weapon . """	0
14391	make america white again by deporting & neutering all the non-whites white power forever # immigration	2
2736	what's the difference between you and hitler ? hitler knew when to kill himself . # opkkk	0
7320	uk : white woman punched to the ground and spat on in racist attack by non-white thug | more :	1
13672	then why so ado ? # charolettesville was white on white crime ? ( not 2 politicize a abominable tragedy )	0
6801	both of his parents are white .	0
19675	im black and all white people have inferior everything to me	2
11468	filthy white trash is all you are . filled with the devil's hate	2
19293	where was the nfl at when that subhuman piece of trash rae carruth had his girlfriend murdered because he didn't want to pay child support?	2
689	sigh . were done here . you're clueless about black people . end white supremacy	0
6269	so these wonderful people --> are blaming immigrants for the ca drought because they will use anything to further their agenda	1
12336	folks like david duke and yourselves are the worst thing to happen to the white - and human - race	0
10641	instead of trying to change a system which hates us  rebuild the white community . then the system will have to change .	0
122	" by  "" independent media  "" "" w . means the legacy mainstream media which is upset its customary privileges have been revoked : """	0
16069	hippos : keeping gas stations nigger-free since 1921 | more : via	2
16440	too white  not right : non-white hysteria over white as snow miss france via via	2
18756	indian embassy's helpline in brussels : +32-26409140 +32-26451850 ( pabx ) & +32-476748575 ( mobile )  says eam sushma swaraj .	0
13094	: robert spencer made muslims kill jews . amazing .	2
2306	i hate fat people .	2
3208	groups like have rallied in # charlottesville before without incident . it's groups like & other # antifa groups .	1
10546	he should have blocked immigration by iq . would cut off majority of the undesirables	2
9138	truth is # actforisrhell nt fr amrca by bashng amrcn muslims nd thir faith .. once a jew always a jew ..	2
15371	phone call leaked ! all usa people need to see this ! july 2016 the new wo ... # history # homeschool # leadership	0
16595	you're the one snarking about white americans identifying as european .	0
21003	Africans actually have more of some things. Like infant mortality.	1
8380	" 72 % of drug users are  "" white "" "" . they're also the majority of sellers . """	0
10781	please kill urself hunter	1
12960	" because they know retards will hear  "" islam "" "" & will want to kill all muslims . duh ! """	2
4899	beautiful picture from yesterday's national prayer service . so many incredible speakers and singers . so moving !	0
2189	creative loafing on tom watson rally : georgia creative loafing in atlanta has written an article about the tom ...	0
12481	jewish money is funding # farleft radicals & jew media is pushing their propaganda .	1
14707	white guilt is over .	1
10971	typo > without white people	0
9475	amnesty : iran embarking on execution ' killing spree ' via	0
2384	jewish professor calls for white genocide  says white males should commit suicide | read more :	2
10980	via : uk : muslim abducts  rapes woman : you white women are good at it # tcot	2
10037	they're not white supremacists you illegal immigrant parasite .	2
12382	however  apparently you can't even show me where the quran prohibits violence . and u say islam is peaceful ?	1
13027	# altright are the only true right . the gop are marxist diversity enablers . white america deserves better than this !	1
6115	jared you must reconsider naming jews white	1
20976	What's the difference between a black person and a bicycle? The bicycle doesn't start singing when you put chains on it.	1
1551	not just the left also cuckservatives rinos jewish neo conservatives	2
8680	every prez disappoints . just do what is right . israel = good model for whites . i'm leery of jews  but wish them well in israel .	1
17012	i spent my entire life being told racist whites hold back black people  who are just like us but we keep them from acivieving like us . lies .	0
1250	buttttttt it's cause and effect muhhhhhh white supremacy	0
19837	people ask..if parents get deported, what of kids? duh, take them with you. i would	1
18117	preparing for race war : the south african bootcamps which are training thousands of white youths via	1
4297	no that's called white on white crime  nothing more  stop playing the political card	0
13917	" rt : .  "" kill any jew who falls into your power "" "" - muhammad in """	2
11468	filthy white trash is all you are . filled with the devil's hate	2
3706	yeah  i thought it was a joke when i first saw the story ... never in my wildest dreams did i think anything like that would ever happen here !	0
17583	" rt rt :  "" the truth doesn't go away just because people deny it "" "" ~ at # prolifecon # whywemarch """	0
12700	subtitled : how to shoot yourself in your ( pearly white ) foot	0
17550	" i thought people who were against immigration were xenophobic racists . if you were born  "" down south "" ""  you'd already know that . """	0
18209	that's the naked truth  many hate # america ! # latinosfortrump # buildthewall	0
11915	what we need is open borders and to get on with getting the nation out of trumpism . we are all descended from immigrants .	0
4210	it was white europeans that birthed america  why hand it over to cult	0
10856	sorry  ... my white privilege marginalized the black racist guilt trip	2
6771	aren't you that racist anti-lgbtq organization ? the partnered with that hate group you are aren't you ?	1
4271	modi must slap defamation case against rahul . modi must go beyond theatrics in taunting his tormentor  rahul gandhi .	0
10321	- the entire non-white part of the earth hates us . even non-white christians  the ones that you praise ...	2
3686	whoa this is not white america this is not your land its the native americans land	1
1295	do you trust modi .. rt and share if you agree	0
8294	white people need to start killing the enemy	2
1220	black human rights campaigners managed it in the 50s and 60s.no good reason white human rights campaigners can't .	1
19495	only jobs sudan, somalia afghan etc capable of performing is walmart greeter or chicken processing plant - illiterate backward culture, sry	1
8333	you are most fantastic ; pl . eradicate islam from human civilization .	2
19567	no wonder you're the mongrelised subhuman offspring of the genocidal lebanese christians (who lost btw)	2
17515	"  "" : adolf "" "" smiley face "" "" t-shirt from the white resister : "" "" ; """	1
6421	what's sadder - being jack hunter or being jack hunter's dad ?	0
5653	" jewish professor angers jews : found this and thought it could be useful . jewish professor angers jews .  "" ... m ... """	0
16174	jews destroy women : a response to women destroy nations | traditionalist youth network	2
5454	us trying to help find nigerian girls : white house -	0
11020	when a british prime minister praised adolf hitler as greatest living german via	0
9400	. love white tears  lol	2
20547	it would be interesting project to join party, then shoot you with small pistol one by one. fun.	2
10990	we are surrounded by self hating liberal white fucktards ... everywhere i look . 50 years ago this place was white ... shame	2
18626	breivik says zionism / anti-islam was a ruse to prolong the debate & attack # cuckservatives # vdare	2
1341	government departments are harassing law abiding citizens more under your regime in name of various catch phrases .	0
11465	fair leaders have ties to white supremacist groups and eugenicists and have made many racist statements ...	0
2305	i get it  so often white people are portrayed as always the villain . i	0
15480	the genetic basis of intelligence is unrivaled by science and proves that low black iq is hereditary # thingsthatpanicprogressives	2
5563	yeah  but how many people just give up and leave without saying anything ? how many more turned off from right-wing politics because of them ?	0
8536	agreed . we need to reach out to small town  rural white america . theyre the most disenfranchised . i	0
2187	cops started pushing & violently arresting people outside nyu where gavin mcinnes is speaking ! # antifa # acab	1
19865	well she looks better that obamas momma looked in her nude/porn pics	1
19272	the fact a guy with 8% of his genetics a bunch of aids-ridden cannibals living in mud huts thinks he can talk down to me is much more funny.	1
8017	not self inflicted . jews are committing white genocide	2
20419	the bad hombres have already found other ways into our country.wake up	1
8754	how's the hashtag racist ? how in a sane world is white lives mattering bad ?	0
11249	1up  are you seriously calling tucker carlsonna white supremacist ? you are way losing all credibility here  my friend . what are you trying to accomplish ? 1 ) spread hate & division among races  or 2 ) make america a better place for all children to grow up in and thrive ?	1
8720	had it been congi govt . i would have felt the same . id trust modi to bring out the truth .	0
19702	"approx half muslms today result of inbreeding, perhaps this why they are """"hell bent"""" on destroying christian based west? inbreed = low iq."	1
14360	just add some dumpster fires and it looks like antifa	0
21386	Of course I love you , I just prefer the straight part of you to the gay part . 	1
13163	at least we will know where to send all the illegals  let them drain your economy ! !	2
19511	so you want a law that protects the lazy, stupid and incompetent just because of their place of birth? self-interest i guess.	1
19676	"hopes of a better life"""". that's because islam doesn't work as a way to run a country! relying on a god for everything, nope!"	1
20587	i'm sure if we stop all visas from these counties and freeze all aid $$$$$$$$ they will change their mind	1
10337	19 kids star & hate group lister & leads anti-gay marriage rally at arkansas capitol	0
13855	you mean the all white christian fanatical god defined by groups like the . when your popularity is plummetting support a hate group .	0
13480	needs be summarily gallowed  without hood  for full informative and instructive effect . the transition to solomonic leadership ought	0
2523	refugees need to be sent back they are on a mission to kill us all	2
10	" we capitalize neither  "" white "" "" nor "" "" black . "" "" from our writer's guide : "" "" when referring to race  black and white are never capitalized . "" "" """	0
3905	: via : moderate muslim canadian tv guest expert : islamic state supported by west & america	0
18612	bernie was a freedom rider who racially cleansed white cities north & south . jews hate white catholics too . # dncinphl # negroinphl # orcinphl	2
14458	only white people conquered the amerindians & founded the united states of america . take your low iq anti-white racism away from us  period .	1
11131	" < < we love dead  "" brown-skinned "" "" people ! and we fund white supremacist racist killers with our bffs # alec luv  bffs """	2
13761	what white americans have to look forward to from # catholics & # jews :	1
761	the world can't coexist with people who want to kill you ! # rt # stopislam # stopjihad # nosharia # nopc	2
16309	shahid sidiqqui is spreading communal hate on . threatening international reaction .	0
13291	he is basically job stewart for the right . blasts some liberals while people laugh . like a red gummy .	0
21048	Pennies are brown because they’re worth almost nothing and cost more to manufacture than what they’re worth.	1
4594	white people helped half white obama win twice and i bet you weren't complaining then hypocrite !	2
5924	don't make that mistake  they won't make u chancellor . swastika is hindu	0
13654	the people who will bring up the episode are our political enemies who want us to get mad at a cartoon	0
18729	i mean yeah  white people are the worst .	2
18626	breivik says zionism / anti-islam was a ruse to prolong the debate & attack # cuckservatives # vdare	2
7133	old saying by a white racist i'm sure .	0
9880	please retweet this app . add your voices in 10 indian languages to allow other to	0
11671	more white babies *	0
12743	the whole antifa gag is a proud boys production	0
6465	who's the guy in white ?	0
712	stop # whitegenocide protect white children .	1
